 51 2025.876269 3.590E-28 4.644E+01.05420.059 4773.01610.70-.002863              3              2                    P 16      467665 5 8 2 2 1 7    31.0   33.0
 51 2027.649176 2.102E-21 1.539E+01.04570.047 1449.93590.67-.003500              1              0                    P 27      486623 5 8 2 2 1 1    53.0   55.0
 51 2029.655904 1.567E-24 3.097E+01.05000.054 3022.08730.67-.003630              2              1                    P 21      477623 5 8 2 2 1 1    41.0   43.0
 51 2030.158686 4.521E-28 4.683E+01.05490.060 4712.71560.71-.002800              3              2                    P 15      467665 5 8 2 2 1 7    29.0   31.0
 51 2032.352848 3.351E-21 1.550E+01.04640.048 1346.60080.67-.003500              1              0                    P 26      487623 5 8 2 2 1 1    51.0   53.0
 51 2034.135174 2.204E-24 3.121E+01.05100.055 2942.30280.67-.003050              2              1                    P 20      477663 5 8 2 2 1 1    39.0   41.0
 51 2034.408303 5.566E-28 4.724E+01.05550.061 4656.17240.72-.002778              3              2                    P 14      467665 5 8 2 2 1 7    27.0   29.0
 51 2037.025324 5.239E-21 1.562E+01.04690.050 1247.05920.67-.003500              1              0                    P 25      487623 5 8 2 2 1 1    49.0   51.0
 51 2038.582374 3.036E-24 3.145E+01.05190.056 2866.29750.67-.003410              2              1                    P 19      477663 5 8 2 2 1 1    37.0   39.0
 51 2038.624974 6.693E-28 4.766E+01.05610.061 4603.38890.73-.002718              3              2                    P 13      467665 5 8 2 2 1 7    25.0   27.0
 51 2041.666460 8.026E-21 1.573E+01.04750.051 1151.31500.67-.003500              1              0                    P 24      487623 5 8 2 2 1 1    47.0   49.0
 51 2042.808552 7.856E-28 4.811E+01.05670.062 4554.36700.74-.002750              3              2                    P 12      467665 5 8 2 2 1 7    23.0   25.0
 51 2042.997357 4.094E-24 3.170E+01.05270.057 2794.07430.68-.003500              2              1                    P 18      477663 5 8 2 2 1 1    35.0   37.0
 51 2046.276109 1.205E-20 1.585E+01.04830.052 1059.37180.67-.002980              1              0                    P 23      487623 5 8 2 2 1 1    45.0   47.0
 51 2046.958891 8.991E-28 4.859E+01.05730.063 4509.10880.75-.002700              3              2                    P 11      467665 5 8 2 2 1 7    21.0   23.0
 51 2047.379978 5.404E-24 3.195E+01.05350.058 2725.63610.69-.003350              2              1                    P 17      477663 5 8 2 2 1 1    33.0   35.0
 51 2050.854126 1.773E-20 1.597E+01.04910.053  971.23320.67-.003350              1              0                    P 22      487623 5 8 2 2 1 1    43.0   45.0
 51 2051.075844 1.002E-27 4.912E+01.05800.064 4467.61580.75-.002665              3              2                    P 10      467665 5 8 2 2 1 7    19.0   21.0
 51 2051.730090 6.978E-24 3.221E+01.05420.059 2660.98550.70-.003290              2              1                    P 16      477663 5 8 2 2 1 1    31.0   33.0
 51 2055.159265 1.085E-27 4.970E+01.05890.066 4429.88980.75-.002610              3              2                    P  9      467665 5 8 2 2 1 7    17.0   19.0
 51 2055.400364 2.555E-20 1.610E+01.05000.054  886.90240.67-.003630              1              0                    P 21      487623 5 8 2 2 1 1    41.0   43.0
 51 2056.047547 8.812E-24 3.248E+01.05490.060 2600.12490.71-.003260              2              1                    P 15      477663 5 8 2 2 1 1    29.0   31.0
 51 2059.209006 1.140E-27 5.036E+01.05990.067 4395.93220.75-.002540              3              2                    P  8      467665 5 8 2 2 1 7    15.0   17.0
 51 2059.914677 3.607E-20 1.622E+01.05100.055  806.38280.67-.003050              1              0                    P 20      487663 5 8 2 2 1 1    39.0   41.0
 51 2060.332203 1.088E-23 3.277E+01.05550.061 2543.05670.72-.003350              2              1                    P 14      477663 5 8 2 2 1 1    27.0   29.0
 51 2063.224922 1.158E-27 5.115E+01.06120.069 4365.74430.75-.002472              3              2                    P  7      467665 5 8 2 2 1 7    13.0   15.0
 51 2064.396920 4.985E-20 1.635E+01.05190.056  729.67740.67-.003410              1              0                    P 19      487663 5 8 2 2 1 1    37.0   39.0
 51 2064.583910 1.311E-23 3.306E+01.05610.061 2489.78310.73-.003510              2              1                    P 13      477663 5 8 2 2 1 1    25.0   27.0
 51 2067.206865 1.130E-27 5.211E+01.06290.070 4339.32740.74-.002358              3              2                    P  6      467665 5 8 2 2 1 7    11.0   13.0
 51 2068.802522 1.542E-23 3.337E+01.05670.062 2440.30620.74-.003410              2              1                    P 12      477663 5 8 2 2 1 1    23.0   25.0
 51 2068.846945 6.744E-20 1.648E+01.05270.057  656.78920.68-.003500              1              0                    P 18      487663 5 8 2 2 1 1    35.0   37.0
 51 2071.154689 1.054E-27 5.338E+01.06500.073 4316.68240.74-.002177              3              2                    P  5      467665 5 8 2 2 1 7     9.0   11.0
 51 2072.987893 1.769E-23 3.371E+01.05730.063 2394.62790.75-.003620              2              1                    P 11      477663 5 8 2 2 1 1    21.0   23.0
 51 2073.264607 8.929E-20 1.661E+01.05350.058  587.72090.69-.003350              1              0                    P 17      487663 5 8 2 2 1 1    33.0   35.0
 51 2075.068247 9.256E-28 5.522E+01.06760.075 4297.81020.74-.001888              3              2                    P  4      467665 5 8 2 2 1 7     7.0    9.0
 51 2077.139876 1.975E-23 3.408E+01.05800.064 2352.74990.75-.003570              2              1                    P 10      477663 5 8 2 2 1 1    19.0   21.0
 51 2077.649758 1.156E-19 1.674E+01.05420.059  522.47510.70-.003290              1              0                    P 16      487663 5 8 2 2 1 1    31.0   33.0
 51 2078.947391 7.485E-28 5.831E+01.07090.079 4282.71160.74-.001530              3              2                    P  3      467665 5 8 2 2 1 7     5.0    7.0
 51 2081.258324 2.143E-23 3.448E+01.05890.066 2314.67390.75-.003590              2              1                    P  9      477663 5 8 2 2 1 1    17.0   19.0
 51 2082.002253 1.464E-19 1.689E+01.05490.060  461.05440.71-.003260              1              0                    P 15      487663 5 8 2 2 1 1    29.0   31.0
 51 2082.791976 5.282E-28 6.515E+01.07480.082 4271.38710.75-.001335              3              2                    P  2      467665 5 8 2 2 1 7     3.0    5.0
 51 2085.343090 2.255E-23 3.494E+01.05990.067 2280.40120.75-.003580              2              1                    P  8      477663 5 8 2 2 1 1    15.0   17.0
 51 2086.321945 1.812E-19 1.703E+01.05550.061  403.46120.72-.003350              1              0                    P 14      487663 5 8 2 2 1 1    27.0   29.0
 51 2086.601854 2.745E-28 9.827E+01.07970.086 4263.83720.76-.001262              3              2                    P  1      467665 5 8 2 2 1 7     1.0    3.0
 51 2089.394028 2.292E-23 3.548E+01.06120.069 2249.93340.75-.003490              2              1                    P  7      477663 5 8 2 2 1 1    13.0   15.0
 51 2090.608687 2.189E-19 1.719E+01.05610.061  349.69750.73-.003510              1              0                    P 13      487663 5 8 2 2 1 1    25.0   27.0
 51 2093.410991 2.241E-23 3.615E+01.06290.070 2223.27140.74-.003440              2              1                    P  6      477663 5 8 2 2 1 1    11.0   13.0
 51 2094.116902 2.806E-28 3.312E+01.07970.086 4260.06220.76-.001793              3              2                    R  0      467665 5 8 2 2 1 7     3.0    1.0
 51 2094.862333 2.581E-19 1.735E+01.05670.062  299.76560.74-.003410              1              0                    P 12      487663 5 8 2 2 1 1    23.0   25.0
 51 2097.393832 2.091E-23 3.704E+01.06500.073 2200.41640.74-.003310              2              1                    P  5      477663 5 8 2 2 1 1     9.0   11.0
 51 2097.821778 5.521E-28 3.996E+01.07480.082 4263.83720.75-.001955              3              2                    R  1      467665 5 8 2 2 1 7     5.0    3.0
 51 2099.082735 2.967E-19 1.752E+01.05730.063  253.66720.75-.003620              1              0                    P 11      487663 5 8 2 2 1 1    21.0   23.0
 51 2101.342404 1.839E-23 3.831E+01.06760.075 2181.36920.74-.003090              2              1                    P  4      477663 5 8 2 2 1 1     7.0    9.0
 51 2101.491360 7.998E-28 4.304E+01.07090.079 4271.38710.74-.001990              3              2                    R  2      467665 5 8 2 2 1 7     7.0    5.0
 51 2103.269747 3.319E-19 1.771E+01.05800.064  211.40410.75-.003570              1              0                    P 10      487663 5 8 2 2 1 1    19.0   21.0
 51 2105.125500 1.011E-27 4.488E+01.06760.075 4282.71160.74-.001938              3              2                    R  3      467665 5 8 2 2 1 7     9.0    7.0
 51 2105.256560 1.488E-23 4.046E+01.07090.079 2166.13050.74-.002030              2              1                    P  3      477663 5 8 2 2 1 1     5.0    7.0
 51 2107.423222 3.607E-19 1.793E+01.05890.066  172.97800.75-.003590              1              0                    P  9      487663 5 8 2 2 1 1    17.0   19.0
 51 2108.724053 1.177E-27 4.614E+01.06500.073 4297.81020.74-.001847              3              2                    R  4      467665 5 8 2 2 1 7    11.0    9.0
 51 2109.136154 1.051E-23 4.521E+01.07480.082 2154.70100.75-.002660              2              1                    P  2      477663 5 8 2 2 1 1     3.0    5.0
 51 2111.543014 3.801E-19 1.817E+01.05990.067  138.39040.75-.003580              1              0                    P  8      487663 5 8 2 2 1 1    15.0   17.0
 51 2112.286871 1.291E-27 4.709E+01.06290.070 4316.68240.74-.001807              3              2                    R  5      467665 5 8 2 2 1 7    13.0   11.0
 51 2112.981038 5.463E-24 6.819E+01.07970.086 2147.08110.76-.003010              2              1                    P  1      477663 5 8 2 2 1 1     1.0    3.0
 51 2115.628975 3.870E-19 1.845E+01.06120.069  107.64240.75-.003490              1              0                    P  7      487663 5 8 2 2 1 1    13.0   15.0
 51 2115.813807 1.351E-27 4.786E+01.06120.069 4339.32740.75-.001783              3              2                    R  6      467665 5 8 2 2 1 7    15.0   13.0
 51 2119.304715 1.361E-27 4.851E+01.05990.067 4365.74430.75-.001760              3              2                    R  7      467665 5 8 2 2 1 7    17.0   15.0
 51 2119.680959 3.789E-19 1.880E+01.06290.070   80.73540.74-.003440              1              0                    P  6      487663 5 8 2 2 1 1    11.0   13.0
 51 2120.566089 5.586E-24 2.298E+01.07970.086 2143.27110.76-.002100              2              1                    R  0      477663 5 8 2 2 1 1     3.0    1.0
 51 2122.759447 1.324E-27 4.908E+01.05890.066 4395.93220.75-.001710              3              2                    R  8      467665 5 8 2 2 1 7    19.0   17.0
 51 2123.698818 3.539E-19 1.926E+01.06500.073   57.67040.74-.003310              1              0                    P  5      487663 5 8 2 2 1 1     9.0   11.0
 51 2124.305963 1.099E-23 2.773E+01.07480.082 2147.08110.75-.002400              2              1                    R  1      477663 5 8 2 2 1 1     5.0    3.0
 51 2126.177857 1.250E-27 4.959E+01.05800.064 4429.88980.75-.001685              3              2                    R  9      467665 5 8 2 2 1 7    21.0   19.0
 51 2127.682406 3.114E-19 1.992E+01.06760.075   38.44810.74-.003090              1              0                    P  4      487663 5 8 2 2 1 1     7.0    9.0
 51 2128.010540 1.591E-23 2.987E+01.07090.079 2154.70100.74-.002620              2              1                    R  2      477663 5 8 2 2 1 1     7.0    5.0
 51 2129.559799 1.147E-27 5.006E+01.05730.063 4467.61580.75-.001660              3              2                    R 10      467665 5 8 2 2 1 7    23.0   21.0
 51 2131.631576 2.522E-19 2.104E+01.07090.079   23.06950.74-.002030              1              0                    P  3      487663 5 8 2 2 1 1     5.0    7.0
 51 2131.679673 2.011E-23 3.114E+01.06760.075 2166.13050.74-.002530              2              1                    R  3      477663 5 8 2 2 1 1     9.0    7.0
 51 2132.905125 1.024E-27 5.049E+01.05670.062 4509.10880.74-.001650              3              2                    R 11      467665 5 8 2 2 1 7    25.0   23.0
 51 2135.313215 2.339E-23 3.202E+01.06500.073 2181.36920.74-.002660              2              1                    R  4      477663 5 8 2 2 1 1    11.0    9.0
 51 2135.546180 1.782E-19 2.351E+01.07480.082   11.53500.75-.002660              1              0                    P  2      487663 5 8 2 2 1 1     3.0    5.0
 51 2136.213688 8.921E-28 5.089E+01.05610.061 4554.36700.73-.001707              3              2                    R 12      467665 5 8 2 2 1 7    27.0   25.0
 51 2138.911020 2.563E-23 3.269E+01.06290.070 2200.41640.74-.002590              2              1                    R  5      477663 5 8 2 2 1 1    13.0   11.0
 51 2139.426073 9.268E-20 3.546E+01.07970.086    3.84500.76-.003010              1              0                    P  1      487663 5 8 2 2 1 1     1.0    3.0
 51 2139.485343 7.583E-28 5.127E+01.05550.061 4603.38890.72-.001768              3              2                    R 13      467665 5 8 2 2 1 7    29.0   27.0
 51 2142.472940 2.681E-23 3.322E+01.06120.069 2223.27140.75-.002540              2              1                    R  6      477663 5 8 2 2 1 1    15.0   13.0
 51 2142.719943 6.298E-28 5.164E+01.05490.060 4656.17240.71-.001820              3              2                    R 14      467665 5 8 2 2 1 7    31.0   29.0
 51 2145.917341 5.112E-28 5.199E+01.05420.059 4712.71560.70-.001872              3              2                    R 15      467665 5 8 2 2 1 7    33.0   31.0
 51 2145.998829 2.697E-23 3.368E+01.05990.067 2249.93340.75-.002600              2              1                    R  7      477663 5 8 2 2 1 1    17.0   15.0
 51 2147.081134 9.480E-20 1.195E+01.07970.086    0.00000.76-.002100              1              0                    R  0      487663 5 8 2 2 1 1     3.0    1.0
 51 2149.077390 4.059E-28 5.233E+01.05350.058 4773.01610.69-.002070              3              2                    R 16      467665 5 8 2 2 1 7    35.0   33.0
 51 2149.488540 2.621E-23 3.407E+01.05890.066 2280.40120.75-.002420              2              1                    R  8      477663 5 8 2 2 1 1    19.0   17.0
 51 2150.856008 1.865E-19 1.442E+01.07480.082    3.84500.75-.002400              1              0                    R  1      487663 5 8 2 2 1 1     5.0    3.0
 51 2152.199945 3.153E-28 5.266E+01.05270.057 4837.07170.68-.002055              3              2                    R 17      467665 5 8 2 2 1 7    37.0   35.0
 51 2152.941927 2.470E-23 3.443E+01.05800.064 2314.67390.75-.002550              2              1                    R  9      477663 5 8 2 2 1 1    21.0   19.0
 51 2154.595583 2.700E-19 1.554E+01.07090.079   11.53500.74-.002620              1              0                    R  2      487663 5 8 2 2 1 1     7.0    5.0
 51 2155.284858 2.398E-28 5.297E+01.05190.056 4904.87990.67-.002225              3              2                    R 18      467665 5 8 2 2 1 7    39.0   37.0
 51 2156.358842 2.262E-23 3.475E+01.05730.063 2352.74990.75-.002540              2              1                    R 10      477663 5 8 2 2 1 1    23.0   21.0
 51 2158.299712 3.410E-19 1.620E+01.06760.075   23.06950.74-.002530              1              0                    R  3      487663 5 8 2 2 1 1     9.0    7.0
 51 2158.331984 1.786E-28 5.328E+01.05100.055 4976.43800.67-.002318              3              2                    R 19      467665 5 8 2 2 1 7    41.0   39.0
 51 2159.739140 2.017E-23 3.505E+01.05670.062 2394.62790.74-.002500              2              1                    R 11      477663 5 8 2 2 1 1    25.0   23.0
 51 2161.341176 1.303E-28 5.359E+01.05000.054 5051.74320.67-.002228              3              2                    R 20      467665 5 8 2 2 1 7    43.0   41.0
 51 2161.968247 3.963E-19 1.665E+01.06500.073   38.44810.74-.002660              1              0                    R  4      487663 5 8 2 2 1 1    11.0    9.0
 51 2163.082673 1.753E-23 3.533E+01.05610.061 2440.30620.73-.002580              2              1                    R 12      477663 5 8 2 2 1 1    27.0   25.0
 51 2164.312288 9.308E-29 5.388E+01.04910.053 5130.79260.67-.003005              3              2                    R 21      467665 5 8 2 2 1 7    45.0   43.0
 51 2165.601042 4.340E-19 1.700E+01.06290.070   57.67040.74-.002590              1              0                    R  5      487663 5 8 2 2 1 1    13.0   11.0
 51 2166.389295 1.487E-23 3.560E+01.05550.061 2489.78310.72-.002590              2              1                    R 13      477663 5 8 2 2 1 1    29.0   27.0
 51 2167.245173 6.518E-29 5.417E+01.04830.052 5213.58320.67-.002712              3              2                    R 22      467665 5 8 2 2 1 7    47.0   45.0
 51 2169.197950 4.535E-19 1.728E+01.06120.069   80.73540.75-.002540              1              0                    R  6      487663 5 8 2 2 1 1    15.0   13.0
 51 2169.658860 1.232E-23 3.586E+01.05490.060 2543.05670.71-.002640              2              1                    R 14      477663 5 8 2 2 1 1    31.0   29.0
 51 2170.139686 4.474E-29 5.446E+01.04750.051 5300.11170.67-.002712              3              2                    R 23      467665 5 8 2 2 1 7    49.0   47.0
 51 2172.758825 4.556E-19 1.752E+01.05990.067  107.64240.75-.002600              1              0                    R  7      487663 5 8 2 2 1 1    17.0   15.0
 51 2172.891222 9.978E-24 3.610E+01.05420.059 2600.12490.70-.002690              2              1                    R 15      477663 5 8 2 2 1 1    33.0   31.0
 51 2172.995681 3.010E-29 5.474E+01.04690.050 5390.37470.67-.002712              3              2                    R 24      467665 5 8 2 2 1 7    51.0   49.0
 51 2175.813011 1.986E-29 5.501E+01.04640.048 5484.36870.67-.002712              3              2                    R 25      467665 5 8 2 2 1 7    53.0   51.0
 51 2176.086233 7.901E-24 3.634E+01.05350.058 2660.98550.69-.002740              2              1                    R 16      477663 5 8 2 2 1 1    35.0   33.0
 51 2176.283519 4.423E-19 1.772E+01.05890.066  138.39040.75-.002420              1              0                    R  8      487663 5 8 2 2 1 1    19.0   17.0
 51 2178.591531 1.285E-29 5.528E+01.04570.047 5582.09010.67-.002712              3              2                    R 26      467665 5 8 2 2 1 7    55.0   53.0
 51 2179.243748 6.121E-24 3.657E+01.05270.057 2725.63610.68-.002870              2              1                    R 17      477663 5 8 2 2 1 1    37.0   35.0
 51 2179.771887 4.162E-19 1.791E+01.05800.064  172.97800.75-.002550              1              0                    R  9      487663 5 8 2 2 1 1    21.0   19.0
 51 2181.331094 8.149E-30 5.555E+01.04510.046 5683.53510.67-.002712              3              2                    R 27      467665 5 8 2 2 1 7    57.0   55.0
 51 2182.363620 4.641E-24 3.679E+01.05190.056 2794.07430.67-.002650              2              1                    R 18      477663 5 8 2 2 1 1    39.0   37.0
 51 2183.223781 3.805E-19 1.808E+01.05730.063  211.40410.75-.002540              1              0                    R 10      487663 5 8 2 2 1 1    23.0   21.0
 51 2184.031555 5.071E-30 5.581E+01.04460.045 5788.69960.67-.002712              3              2                    R 28      467665 5 8 2 2 1 7    59.0   57.0
 51 2185.445703 3.445E-24 3.701E+01.05100.055 2866.29750.67-.002790              2              1                    R 19      477663 5 8 2 2 1 1    41.0   39.0
 51 2186.639055 3.387E-19 1.824E+01.05670.062  253.66720.74-.002500              1              0                    R 11      487663 5 8 2 2 1 1    25.0   23.0
 51 2186.692768 3.095E-30 5.607E+01.04410.043 5897.57960.67-.002712              3              2                    R 29      467665 5 8 2 2 1 7    61.0   59.0
 51 2188.489851 2.504E-24 3.722E+01.05000.054 2942.30280.67-.003130              2              1                    R 20      477623 5 8 2 2 1 1    43.0   41.0
 51 2189.314587 1.853E-30 5.633E+01.04360.043 6010.17090.67-.002712              3              2                    R 30      457665 5 8 2 2 1 7    63.0   61.0
 51 2190.017563 2.938E-19 1.838E+01.05610.061  299.76560.73-.002580              1              0                    R 12      487663 5 8 2 2 1 1    27.0   25.0
 51 2191.495919 1.783E-24 3.743E+01.04910.053 3022.08730.67-.003140              2              1                    R 21      477623 5 8 2 2 1 1    45.0   43.0
 51 2191.896867 1.089E-30 5.658E+01.04300.042 6126.46910.67-.002712              3              2                    R 31      457665 5 8 2 2 1 7    65.0   63.0
 51 2193.359157 2.487E-19 1.852E+01.05550.061  349.69750.72-.002590              1              0                    R 13      487663 5 8 2 2 1 1    29.0   27.0
 51 2194.439462 6.275E-31 5.683E+01.04250.041 6246.46950.67-.002712              3              2                    R 32      457665 5 8 2 2 1 7    67.0   65.0
 51 2194.463759 1.244E-24 3.763E+01.04830.052 3105.64790.67-.002780              2              1                    R 22      477623 5 8 2 2 1 1    47.0   45.0
 51 2196.663693 2.056E-19 1.866E+01.05490.060  403.46120.71-.002640              1              0                    R 14      487663 5 8 2 2 1 1    31.0   29.0
 51 2196.942226 3.549E-31 5.707E+01.04200.041 6370.16770.67-.002712              3              2                    R 33      457665 5 8 2 2 1 7    69.0   67.0
 51 2197.393227 8.508E-25 3.783E+01.04750.051 3192.98150.67-.002880              2              1                    R 23      477623 5 8 2 2 1 1    49.0   47.0
 51 2199.405015 1.970E-31 5.731E+01.04200.041 6497.55860.67-.002712              3              2                    R 34      457665 5 8 2 2 1 7    71.0   69.0
 51 2199.931023 1.660E-19 1.879E+01.05420.059  461.05440.70-.002690              1              0                    R 15      487663 5 8 2 2 1 1    33.0   31.0
 51 2200.284176 5.701E-25 3.803E+01.04690.050 3284.08460.67-.002680              2              1                    R 24      477623 5 8 2 2 1 1    51.0   49.0
 51 2201.827683 1.073E-31 5.755E+01.04200.041 6628.63740.67-.002712              3              2                    R 35      457665 5 8 2 2 1 7    73.0   71.0
 51 2203.136460 3.745E-25 3.822E+01.04640.048 3378.95370.67-.003000              2              1                    R 25      477623 5 8 2 2 1 1    53.0   51.0
 51 2203.161001 1.311E-19 1.891E+01.05350.058  522.47510.69-.002740              1              0                    R 16      487663 5 8 2 2 1 1    35.0   33.0
 51 2205.949934 2.412E-25 3.841E+01.04570.047 3477.58510.67-.003000              2              1                    R 26      476623 5 8 2 2 1 1    55.0   53.0
 51 2206.353482 1.013E-19 1.903E+01.05270.057  587.72090.68-.002870              1              0                    R 17      487663 5 8 2 2 1 1    37.0   35.0
 51 2208.724452 1.523E-25 3.860E+01.04510.046 3579.97510.67-.003000              2              1                    R 27      476623 5 8 2 2 1 1    57.0   55.0
 51 2209.508319 7.657E-20 1.915E+01.05190.056  656.78920.67-.002650              1              0                    R 18      487663 5 8 2 2 1 1    39.0   37.0
 51 2211.459869 9.435E-26 3.879E+01.04460.045 3686.11980.67-.003000              2              1                    R 28      476623 5 8 2 2 1 1    59.0   57.0
 51 2212.625365 5.666E-20 1.926E+01.05100.055  729.67740.67-.002790              1              0                    R 19      487663 5 8 2 2 1 1    41.0   39.0
 51 2214.156039 5.731E-26 3.897E+01.04410.043 3796.01490.67-.003000              2              1                    R 29      476623 5 8 2 2 1 1    61.0   59.0
 51 2215.704476 4.105E-20 1.937E+01.05000.054  806.38280.67-.003130              1              0                    R 20      487623 5 8 2 2 1 1    43.0   41.0
 51 2216.812816 3.414E-26 3.915E+01.04360.043 3909.65620.67-.003000              2              1                    R 30      466623 5 8 2 2 1 1    63.0   61.0
 51 2218.745505 2.913E-20 1.948E+01.04910.053  886.90240.67-.003140              1              0                    R 21      487623 5 8 2 2 1 1    45.0   43.0
 51 2219.430056 1.995E-26 3.933E+01.04300.042 4027.03950.67-.003000              2              1                    R 31      466623 5 8 2 2 1 1    65.0   63.0
 51 2221.748306 2.025E-20 1.959E+01.04830.052  971.23320.67-.002780              1              0                    R 22      487623 5 8 2 2 1 1    47.0   45.0
 51 2222.007612 1.144E-26 3.950E+01.04250.041 4148.16010.67-.003000              2              1                    R 32      466623 5 8 2 2 1 1    67.0   65.0
 51 2224.545341 6.435E-27 3.968E+01.04200.041 4273.01330.67-.003000              2              1                    R 33      466623 5 8 2 2 1 1    69.0   67.0
 51 2224.712734 1.379E-20 1.970E+01.04750.051 1059.37180.67-.002880              1              0                    R 23      487623 5 8 2 2 1 1    49.0   47.0
 51 2227.043097 3.551E-27 3.985E+01.04200.041 4401.59430.67-.003000              2              1                    R 34      466623 5 8 2 2 1 1    71.0   69.0
 51 2227.638643 9.206E-21 1.980E+01.04690.050 1151.31500.67-.002680              1              0                    R 24      487623 5 8 2 2 1 1    51.0   49.0
 51 2229.500734 1.923E-27 4.002E+01.04200.041 4533.89830.67-.003000              2              1                    R 35      466223 5 8 2 2 1 1    73.0   71.0
 51 2230.525888 6.022E-21 1.990E+01.04640.048 1247.05920.67-.003000              1              0                    R 25      487623 5 8 2 2 1 1    53.0   51.0
 51 2231.918108 1.022E-27 4.018E+01.04200.041 4669.92000.67-.003000              2              1                    R 36      466223 5 8 2 2 1 1    75.0   73.0
 51 2233.374323 3.862E-21 2.000E+01.04570.047 1346.60080.67-.003000              1              0                    R 26      486623 5 8 2 2 1 1    55.0   53.0
 51 2234.295073 5.331E-28 4.035E+01.04200.041 4809.65410.67-.003000              2              1                    R 37      466223 5 8 2 2 1 1    77.0   75.0
 51 2236.183803 2.428E-21 2.010E+01.04510.046 1449.93590.67-.003000              1              0                    R 27      486623 5 8 2 2 1 1    57.0   55.0
 51 2236.631486 2.729E-28 4.051E+01.04200.041 4953.09540.67-.003000              2              1                    R 38      466223 5 8 2 2 1 1    79.0   77.0
 51 2238.927200 1.371E-28 4.067E+01.04200.041 5100.23820.67-.003000              2              1                    R 39      466223 5 8 2 2 1 1    81.0   79.0
 51 2238.954182 1.497E-21 2.020E+01.04460.045 1557.06070.67-.003000              1              0                    R 28      486623 5 8 2 2 1 1    59.0   57.0
 51 2241.182072 6.761E-29 4.083E+01.04200.041 5251.07690.67-.003000              2              1                    R 40      466223 5 8 2 2 1 1    83.0   81.0
 51 2241.685315 9.046E-22 2.030E+01.04410.043 1667.97090.67-.003000              1              0                    R 29      486623 5 8 2 2 1 1    61.0   59.0
 51 2243.395957 3.273E-29 4.098E+01.04200.041 5405.60560.67-.003000              2              1                    R 41      466223 5 8 2 2 1 1    85.0   83.0
 51 2244.377056 5.362E-22 2.039E+01.04360.043 1782.66240.67-.003000              1              0                    R 30      476623 5 8 2 2 1 1    63.0   61.0
 51 2245.568710 1.555E-29 4.114E+01.04200.041 5563.81840.67-.003000              2              1                    R 42      466223 5 8 2 2 1 1    87.0   85.0
 51 2247.029262 3.117E-22 2.048E+01.04300.042 1901.13080.67-.003000              1              0                    R 31      476623 5 8 2 2 1 1    65.0   63.0
 51 2247.700187 7.257E-30 4.129E+01.04200.041 5725.70900.67-.003000              2              1                    R 43      466223 5 8 2 2 1 1    89.0   87.0
 51 2249.641788 1.778E-22 2.058E+01.04250.041 2023.37150.67-.003000              1              0                    R 32      476623 5 8 2 2 1 1    67.0   65.0
 51 2249.790242 3.324E-30 4.144E+01.04200.041 5891.27140.67-.003000              2              1                    R 44      466223 5 8 2 2 1 1    91.0   89.0
 51 2251.838733 1.495E-30 4.159E+01.04200.041 6060.49900.67-.003000              2              1                    R 45      466223 5 8 2 2 1 1    93.0   91.0
